Dataset Index,Dataset,Dataset Version,Model,Feature Engineering Description,Hyperparameter Description,Avg f1_macro,Std dev between folds,Train-Test Gap,# Columns,Model Complexity,Fit Time
25,volcanoes-e3,1,DT,Original Features,,0.24630307097107879,0.0578142108786133,0.7536969290289213,3,217.4,0.012968921661376953
25,volcanoes-e3,1,DT,Arithmetic-based Features,,0.2597411097705883,0.05938969242527406,0.7402588902294117,3,186.6,0.03016352653503418
26,wilt,2,DT,Original Features,,0.8822355707325,0.04446036331357498,0.11776442926749997,5,130.6,0.021877384185791014
26,wilt,2,DT,Arithmetic-based Features,,0.89842188489012,0.05544880909879192,0.10157811510988002,5,88.2,0.14371542930603026
27,fri_c3_1000_10,2,DT,Original Features,,0.8606793162955038,0.021992445012947115,0.13932068370449624,10,136.2,0.015623664855957032
27,fri_c3_1000_10,2,DT,Arithmetic-based Features,,0.8824110341007081,0.011826357130824786,0.11758896589929191,10,83.4,0.2436985492706299
28,jungle_chess_2pcs_endgame_rat_rat,1,DT,Original Features,,1.0,0.0,0.0,57,11.0,0.024992895126342774
28,jungle_chess_2pcs_endgame_rat_rat,1,DT,Arithmetic-based Features,,0.9988887792511404,0.0024847651324582092,0.0011112207488596093,57,8.6,12.061001300811768
29,wine-quality-red,1,DT,Original Features,,0.28080660009487335,0.0502404349207427,0.7191933999051267,11,615.4,0.02187347412109375
29,wine-quality-red,1,DT,Arithmetic-based Features,,0.2671608508842754,0.024777656897491274,0.7328391491157247,11,465.0,0.9009444713592529
30,fri_c1_500_50,2,DT,Original Features,,0.7726943285621953,0.06333642731362145,0.22730567143780467,50,69.8,0.021866750717163087
30,fri_c1_500_50,2,DT,Arithmetic-based Features,,0.8395410546357466,0.01889378032106294,0.16045894536425342,50,40.6,59.176062965393065
31,fri_c4_500_10,2,DT,Original Features,,0.828145429705382,0.04444831229744143,0.17185457029461804,10,85.4,0.015624427795410156
31,fri_c4_500_10,2,DT,Arithmetic-based Features,,0.8499138196146807,0.013241083323014794,0.1500861803853193,10,48.6,0.11247034072875976
32,sick,1,DT,Original Features,,0.9535318709196143,0.013469018262731301,0.04646812908038567,76,76.6,0.040615081787109375
32,sick,1,DT,Arithmetic-based Features,,0.8937976768271507,0.03083882278718433,0.10620232317284928,76,87.0,0.6443669319152832
33,boston,2,DT,Original Features,,0.7616740379764733,0.06001421651958357,0.23832596202352674,13,89.0,0.015425586700439453
33,boston,2,DT,Arithmetic-based Features,,0.6865651026915429,0.07537277230902445,0.3134348973084571,13,62.6,0.17183275222778321
34,fri_c3_500_10,2,DT,Original Features,,0.8685107652538935,0.018252545720059386,0.13148923474610652,10,75.8,0.015625429153442384
34,fri_c3_500_10,2,DT,Arithmetic-based Features,,0.869302716942164,0.03264438629367018,0.130697283057836,10,50.2,0.0999751091003418
35,no2,2,DT,Original Features,,0.6257687557841702,0.06279065207202814,0.37423124421582976,7,191.4,0.01874508857727051
35,no2,2,DT,Arithmetic-based Features,,0.5432822615220858,0.023161561659192347,0.4567177384779142,7,136.2,0.05771126747131348
36,arsenic-female-bladder,2,DT,Original Features,,0.5021024244176153,0.06077557097787713,0.4978975755823847,4,138.2,0.0031253814697265623
36,arsenic-female-bladder,2,DT,Arithmetic-based Features,,0.4904953452362829,0.04844459392763775,0.5095046547637171,4,96.6,0.03436765670776367
37,thyroid-allhyper,1,DT,Original Features,,0.4289796442542467,0.027769731678092296,0.5710203557457534,26,1178.6,0.031241083145141603
37,thyroid-allhyper,1,DT,Arithmetic-based Features,,0.3916318025379581,0.02068357909973218,0.6083681974620418,26,917.8,0.40631709098815916
38,fri_c1_500_25,2,DT,Original Features,,0.8208410669887988,0.032481131061720396,0.17915893301120123,25,75.4,0.021867704391479493
38,fri_c1_500_25,2,DT,Arithmetic-based Features,,0.822419101757404,0.03842699395475832,0.17758089824259604,25,45.4,5.604884672164917
39,fri_c0_500_25,2,DT,Original Features,,0.6976186750003646,0.03785265075729583,0.30238132499963544,25,89.4,0.015623378753662109
39,fri_c0_500_25,2,DT,Arithmetic-based Features,,0.7576214104228007,0.036093925811152186,0.24237858957719927,25,53.4,5.826992321014404
40,mfeat-morphological,2,DT,Original Features,,0.9718169656302221,0.019977133456561366,0.02818303436977787,6,23.0,0.018746185302734374
40,mfeat-morphological,2,DT,Arithmetic-based Features,,0.9916631442037105,0.005818120898040639,0.00833685579628951,6,8.6,0.08435521125793458
41,irish,1,DT,Original Features,,1.0,0.0,0.0,21,7.0,0.015625143051147462
41,irish,1,DT,Arithmetic-based Features,,1.0,0.0,0.0,21,7.0,0.043739938735961915
42,kdd_el_nino-small,2,DT,Original Features,,0.564556148385528,0.16194241223484923,0.43544385161447197,8,70.2,0.015227031707763673
42,kdd_el_nino-small,2,DT,Arithmetic-based Features,,0.5610561012166672,0.15820973764348678,0.43894389878333284,8,49.8,0.09714159965515137
43,fri_c4_1000_25,2,DT,Original Features,,0.8225005910648123,0.021931257411637605,0.17749940893518767,25,127.0,0.024993133544921876
43,fri_c4_1000_25,2,DT,Arithmetic-based Features,,0.8416898257213962,0.010420214247422477,0.15831017427860383,25,82.2,11.414146041870117
44,eucalyptus,2,DT,Original Features,,0.5853358955271524,0.07728560776027736,0.4146641044728476,68,183.8,0.018744516372680663
44,eucalyptus,2,DT,Arithmetic-based Features,,0.6071639222667815,0.09658536387962958,0.3928360777332185,68,111.8,0.8248994827270508
45,quake,3,DT,Original Features,,0.506639411530507,0.026328925923970806,0.49254733090640423,3,1173.8,0.020942831039428712
45,quake,3,DT,Arithmetic-based Features,,0.4987354135903891,0.03983626982396626,0.5004513288465221,3,931.0,0.06702122688293458
46,fri_c0_1000_5,2,DT,Original Features,,0.8207286954535574,0.029577226332976506,0.17927130454644258,5,197.8,0.015358161926269532
46,fri_c0_1000_5,2,DT,Arithmetic-based Features,,0.8348518049200031,0.029068859467377063,0.1651481950799969,5,134.6,0.055450439453125
47,fri_c2_1000_10,2,DT,Original Features,,0.8701167907272678,0.029882083609917866,0.12988320927273223,10,118.2,0.01595892906188965
47,fri_c2_1000_10,2,DT,Arithmetic-based Features,,0.8602174157206571,0.02231057003542837,0.13978258427934287,10,87.0,0.34029507637023926
48,fri_c2_1000_25,2,DT,Original Features,,0.8597445554166194,0.016552757938541923,0.14025544458338057,25,125.4,0.027727699279785155
48,fri_c2_1000_25,2,DT,Arithmetic-based Features,,0.8643464159105493,0.03125980481699963,0.13565358408945072,25,74.6,12.6222008228302
49,autoUniv-au1-1000,1,DT,Original Features,,0.5863356279617877,0.04422264958077557,0.41366437203821227,20,433.0,0.015624618530273438
49,autoUniv-au1-1000,1,DT,Arithmetic-based Features,,0.5863356279617877,0.04422264958077557,0.41366437203821227,20,433.0,0.043744802474975586
50,pm10,2,DT,Original Features,,0.5535540631949367,0.04857313438453287,0.4464459368050633,7,195.4,0.015619564056396484
50,pm10,2,DT,Arithmetic-based Features,,0.5620252944951092,0.059117937761316186,0.4379747055048908,7,142.2,0.0781026840209961
51,Sick_numeric,2,DT,Original Features,,0.9044818270479332,0.028365234308125736,0.09551817295206677,29,105.4,0.028114843368530273
51,Sick_numeric,2,DT,Arithmetic-based Features,,0.8921994690415307,0.030330544282930888,0.10780053095846931,29,93.4,0.8243091583251954
52,volcanoes-e1,1,DT,Original Features,,0.23862261804819726,0.043607905035384975,0.7613773819518027,3,203.4,0.012494993209838868
52,volcanoes-e1,1,DT,Arithmetic-based Features,,0.22364917459051434,0.030472558643526323,0.7763508254094856,3,175.8,0.04374074935913086
53,fri_c3_500_25,2,DT,Original Features,,0.8269798506455748,0.04253421403840019,0.17302014935442522,25,71.0,0.021871519088745118
53,fri_c3_500_25,2,DT,Arithmetic-based Features,,0.8165736129983238,0.03124038950471962,0.18342638700167624,25,43.8,5.558000802993774
54,fri_c0_500_5,2,DT,Original Features,,0.821628575639145,0.058065565158809014,0.17837142436085496,5,97.8,0.012967443466186524
54,fri_c0_500_5,2,DT,Arithmetic-based Features,,0.7978892822267565,0.05716332869206615,0.20211071777324352,5,76.6,0.042485618591308595
55,allrep,1,DT,Original Features,,0.733485526759827,0.07193385342163272,0.26651447324017297,29,91.0,0.02174243927001953
55,allrep,1,DT,Arithmetic-based Features,,0.6797699422228224,0.09314303949847942,0.3202300577771776,29,85.8,0.7183143138885498
56,CPMP-2015-classification,1,DT,Original Features,,0.2778188437906423,0.1096712539365766,0.7221811562093576,26,228.2,0.012499809265136719
56,CPMP-2015-classification,1,DT,Arithmetic-based Features,,0.3005225285858822,0.09612369537172244,0.6994774714141179,26,161.8,3.5605448722839355
57,volcanoes-a3,1,DT,Original Features,,0.3169467965281497,0.028274816163713384,0.6830532034718503,3,249.8,0.016356563568115233
57,volcanoes-a3,1,DT,Arithmetic-based Features,,0.29217008607858297,0.044287514477271486,0.707829913921417,3,221.4,0.048270797729492186
58,dis,1,DT,Original Features,,0.7390281417516669,0.11915538621792136,0.26097185824833313,29,93.4,0.0277280330657959
58,dis,1,DT,Arithmetic-based Features,,0.6620208987091246,0.12931296203396,0.3379791012908754,29,82.6,0.8457090377807617
59,volcanoes-e4,1,DT,Original Features,,0.2155143842024138,0.02549666259571202,0.7844856157975861,3,215.8,0.015620183944702149
59,volcanoes-e4,1,DT,Arithmetic-based Features,,0.2162713002198129,0.026374257016883833,0.7837286997801871,3,181.8,0.039402008056640625
60,thyroid-dis,1,DT,Original Features,,0.4289796442542467,0.027769731678092296,0.5710203557457534,26,1178.6,0.03124403953552246
60,thyroid-dis,1,DT,Arithmetic-based Features,,0.3916318025379581,0.02068357909973218,0.6083681974620418,26,917.8,0.38428616523742676
61,analcatdata_supreme,2,DT,Original Features,,0.7973618245804626,0.271906419998321,0.2003457443124146,7,58.2,0.018749761581420898
61,analcatdata_supreme,2,DT,Arithmetic-based Features,,0.8690306826355073,0.18337632421993752,0.12867688625736984,7,47.4,0.04686470031738281
62,fri_c2_500_5,2,DT,Original Features,,0.8570174048110852,0.03148520710849091,0.14298259518891476,5,68.6,0.012494707107543945
62,fri_c2_500_5,2,DT,Arithmetic-based Features,,0.8657379705327746,0.046727532343325266,0.13426202946722543,5,49.0,0.043742799758911134
63,bank-marketing,2,DT,Original Features,,0.6932819429699928,0.024306434628678313,0.3067180570300072,60,623.8,0.08122920989990234
63,bank-marketing,2,DT,Arithmetic-based Features,,0.6823069291353476,0.026804869312029956,0.31769307086465237,60,501.4,1.1348489761352538
64,fri_c4_1000_10,2,DT,Original Features,,0.84280960491602,0.03855141523734551,0.15719039508398003,10,150.2,0.015621185302734375
64,fri_c4_1000_10,2,DT,Arithmetic-based Features,,0.8739242310702231,0.027480583702879587,0.1260757689297769,10,100.2,0.26555705070495605
65,climate-model-simulation-crashes,4,DT,Original Features,,0.7283994723914761,0.1426476663637197,0.27160052760852393,18,44.2,0.016280078887939455
65,climate-model-simulation-crashes,4,DT,Arithmetic-based Features,,0.7502901497136347,0.06876108330389429,0.24970985028636528,18,23.8,1.5125814914703368
66,thyroid-allrep,1,DT,Original Features,,0.4289796442542467,0.027769731678092296,0.5710203557457534,26,1178.6,0.031242799758911134
66,thyroid-allrep,1,DT,Arithmetic-based Features,,0.3916318025379581,0.02068357909973218,0.6083681974620418,26,917.8,0.37135610580444334
67,fri_c2_500_50,2,DT,Original Features,,0.8318413378196994,0.039733868932985805,0.16815866218030062,50,61.8,0.024868488311767578
67,fri_c2_500_50,2,DT,Arithmetic-based Features,,0.8617119387845069,0.0319972294743119,0.13828806121549309,50,33.4,50.27624921798706
68,autoUniv-au6-750,1,DT,Original Features,,0.1926613823483303,0.04409775094272195,0.8073386176516697,47,458.2,0.03151450157165527
68,autoUniv-au6-750,1,DT,Arithmetic-based Features,,0.14913184369967114,0.04001079912775708,0.8508681563003289,47,352.2,37.56767296791077
69,credit-g,1,DT,Original Features,,0.647698355108645,0.022881667696356182,0.35230164489135496,74,307.0,0.024932003021240233
69,credit-g,1,DT,Arithmetic-based Features,,0.6096841130166737,0.028651636699552,0.3903158869833263,74,245.0,0.15897564888000487
70,fri_c2_1000_5,2,DT,Original Features,,0.9021905376952789,0.018835048728701217,0.0978094623047211,5,126.2,0.018615102767944335
70,fri_c2_1000_5,2,DT,Arithmetic-based Features,,0.9186132197573631,0.012709702963325199,0.0813867802426369,5,74.2,0.06873140335083008
71,fri_c0_1000_25,2,DT,Original Features,,0.7847711266462188,0.018032438160805457,0.21522887335378116,25,157.0,0.03436851501464844
71,fri_c0_1000_25,2,DT,Arithmetic-based Features,,0.7977148978327758,0.028837998323997208,0.20228510216722417,25,90.2,11.590576267242431
72,rmftsa_sleepdata,1,DT,Original Features,,0.6170837275328522,0.0894633785554863,0.18920173685505037,2,279.8,0.02186164855957031
72,rmftsa_sleepdata,1,DT,Arithmetic-based Features,,0.6152250167914562,0.09426668550515803,0.19106044759644636,2,259.8,0.024994659423828124
73,arsenic-male-lung,2,DT,Original Features,,0.9052083333333332,0.21196061036716757,0.09479166666666683,4,3.0,0.015621376037597657
73,arsenic-male-lung,2,DT,Arithmetic-based Features,,0.9795433789954338,0.045742395156160055,0.020456621004566244,4,3.0,0.03123621940612793
74,blood-transfusion-service-center,1,DT,Original Features,,0.4858230115101354,0.08813865554227768,0.42394540678566117,4,313.8,0.013165140151977539
74,blood-transfusion-service-center,1,DT,Arithmetic-based Features,,0.47258292399028157,0.07301548335034273,0.437185494305515,4,214.6,0.037498998641967776
75,diabetes,1,DT,Original Features,,0.6732929084178766,0.04717823743378809,0.3267070915821234,8,218.6,0.01795368194580078
75,diabetes,1,DT,Arithmetic-based Features,,0.6774993712774672,0.03992960102544042,0.3225006287225328,8,158.6,0.10773520469665528
76,PizzaCutter3,1,DT,Original Features,,0.5986630671612725,0.022542775640390884,0.4013369328387275,37,160.6,0.01874823570251465
76,PizzaCutter3,1,DT,Arithmetic-based Features,,0.6218198187610541,0.051452766278949284,0.3781801812389459,37,108.6,42.17696132659912
77,wine-quality-white,1,DT,Original Features,,0.21308597711011434,0.020042692009721252,0.7869140228898857,11,2048.6,0.045895051956176755
77,wine-quality-white,1,DT,Arithmetic-based Features,,0.2199569357804494,0.009499780058445016,0.7800430642195506,11,1461.0,3.4475634574890135
78,fri_c2_500_25,2,DT,Original Features,,0.8228184126321516,0.046521092370011334,0.1771815873678484,25,69.4,0.01874823570251465
78,fri_c2_500_25,2,DT,Arithmetic-based Features,,0.8413737752140626,0.05645399837309475,0.15862622478593735,25,43.8,5.719232606887817
79,autoUniv-au7-1100,1,DT,Original Features,,0.32605941423449725,0.04825044751707166,0.6739405857655028,22,714.6,0.015621662139892578
79,autoUniv-au7-1100,1,DT,Arithmetic-based Features,,0.2812413002573251,0.056311354203482746,0.7187586997426749,22,531.4,0.16870908737182616
80,breast-w,1,DT,Original Features,,0.9341228138247974,0.026877527736169825,0.06587718617520255,9,53.0,0.012495470046997071
80,breast-w,1,DT,Arithmetic-based Features,,0.9376134893553282,0.028000959743025848,0.06238651064467182,9,32.2,0.0937279224395752
81,PieChart1,1,DT,Original Features,,0.6625538211191695,0.048454374739516554,0.3374461788808305,37,78.2,0.021871662139892577
81,PieChart1,1,DT,Arithmetic-based Features,,0.6809333236389546,0.038204418930319554,0.31906667636104535,37,50.6,34.21173911094665
82,Titanic,1,DT,Original Features,,0.7676216424783131,0.043789837420904185,0.21267820570024176,12,329.8,0.01562190055847168
82,Titanic,1,DT,Arithmetic-based Features,,0.76619574213275,0.02417280471569285,0.21410410604580488,12,251.4,0.04729471206665039
83,PieChart2,1,DT,Original Features,,0.5346807295638686,0.06085003453618277,0.4653192704361314,36,36.6,0.015618133544921874
83,PieChart2,1,DT,Arithmetic-based Features,,0.5657080983836554,0.08809082345784616,0.43429190161634457,36,27.0,30.25410008430481
84,colleges_usnews,2,DT,Original Features,,0.651085280405121,0.043409561244081823,0.34891471959487896,32,309.8,0.0451357364654541
84,colleges_usnews,2,DT,Arithmetic-based Features,,0.6654775284356006,0.04161177800953193,0.3345224715643994,32,197.8,31.87150001525879
85,stock,2,DT,Original Features,,0.7803931572337655,0.21653502645454098,0.21960684276623454,9,56.2,0.021683120727539064
85,stock,2,DT,Arithmetic-based Features,,0.6598108881248123,0.3123199198588342,0.34018911187518774,9,41.4,0.16680192947387695
86,fri_c0_500_10,2,DT,Original Features,,0.8031189431095429,0.021012708882715447,0.1968810568904571,10,93.4,0.01562328338623047
86,fri_c0_500_10,2,DT,Arithmetic-based Features,,0.8057238342457452,0.028825858581279302,0.19427616575425477,10,62.6,0.13954806327819824
87,pollen,2,DT,Original Features,,0.503173232608331,0.03157115419933071,0.496826767391669,5,1693.8,0.05406370162963867
87,pollen,2,DT,Arithmetic-based Features,,0.5073949158052322,0.023370114610869186,0.4926050841947678,5,1302.6,0.4200588226318359
88,fri_c1_500_5,2,DT,Original Features,,0.8431136851696948,0.03317678838182758,0.15688631483030524,5,86.2,0.01580677032470703
88,fri_c1_500_5,2,DT,Arithmetic-based Features,,0.877520028397172,0.019285488635836817,0.12247997160282798,5,62.6,0.04911408424377441
89,vowel,3,DT,Original Features,,0.8957674377952504,0.06440531696437089,0.10423256220474963,29,23.0,0.01875171661376953
89,vowel,3,DT,Arithmetic-based Features,,0.8937378680013046,0.07358358860818276,0.10626213199869539,29,14.6,0.3244337558746338
90,CPMP-2015-runtime-classification,1,DT,Original Features,,0.202213656847856,0.0505768565807523,0.797786343152144,22,270.2,0.015094423294067382
90,CPMP-2015-runtime-classification,1,DT,Arithmetic-based Features,,0.1778275523462623,0.09954742078063937,0.8221724476537378,22,185.0,3.1703571319580077
91,strikes,2,DT,Original Features,,0.701125663413799,0.11579319912127135,0.298874336586201,6,49.0,0.01675558090209961
91,strikes,2,DT,Arithmetic-based Features,,0.5119342428429818,0.07784499257293533,0.48806575715701817,6,51.4,0.05121307373046875
92,collins,2,DT,Original Features,,0.12223127390708673,0.02209253378904831,0.8777687260929132,19,801.4,0.0318202018737793
92,collins,2,DT,Arithmetic-based Features,,0.12603619508377964,0.012662176699665401,0.8739638049162204,19,644.6,5.118547630310059
93,qsar-biodeg,1,DT,Original Features,,0.7765534553837676,0.022371458407265343,0.22344654461623237,41,195.4,0.029919004440307616
93,qsar-biodeg,1,DT,Arithmetic-based Features,,0.7862613160666723,0.03633427421028011,0.21373868393332773,41,121.0,42.55273671150208
94,churn,1,DT,Original Features,,0.8379386462728113,0.012049248340789766,0.16206135372718866,20,463.8,0.10015411376953125
94,churn,1,DT,Arithmetic-based Features,,0.8416832936073482,0.01896769582005109,0.15831670639265183,20,315.4,19.631414127349853
95,ilpd-numeric,2,DT,Original Features,,0.5763929747098058,0.025983854897534516,0.42360702529019423,10,184.2,0.01655468940734863
95,ilpd-numeric,2,DT,Arithmetic-based Features,,0.553141797395473,0.0674439209140554,0.446858202604527,10,126.2,0.15318875312805175
96,baseball,1,DT,Original Features,,0.6145219463552636,0.08686001586975188,0.3854780536447364,23,119.0,0.02433438301086426
96,baseball,1,DT,Arithmetic-based Features,,0.6114652732278064,0.03189452527282825,0.3885347267721936,23,83.8,2.427600860595703
97,water-treatment,2,DT,Original Features,,0.9789304739273039,0.022388249228190188,0.021069526072696076,36,18.2,0.018151378631591795
97,water-treatment,2,DT,Arithmetic-based Features,,0.8806463110043395,0.04961789402234337,0.11935368899566046,36,18.2,22.699363899230956
98,hypothyroid,2,DT,Original Features,,0.9861422859442541,0.00550106542494326,0.013857714055745873,76,36.2,0.03650188446044922
98,hypothyroid,2,DT,Arithmetic-based Features,,0.9851897434594988,0.005093920916590406,0.014810256540501165,76,29.4,0.5922958850860596
99,cjs,3,DT,Original Features,,0.258579524414387,0.03678770995282145,0.48214215234298924,43,1165.4,0.0312406063079834
99,cjs,3,DT,Arithmetic-based Features,,0.2682300639545668,0.02888395853640878,0.47249161280280944,43,916.6,31.875584411621094
