Dataset Index,Dataset,Dataset Version,Model,Feature Engineering Description,Hyperparameter Description,Avg f1_macro,Std dev between folds,Train-Test Gap,# Columns,Model Complexity,Fit Time
20,fri_c1_1000_25,2,NB,Original Features,,0.6430168852670831,0.02765274029578392,0.032960389732694995,25,0,0.009973239898681641
20,fri_c1_1000_25,2,NB,Arithmetic-based Features,,0.5508480499193261,0.07529197280043645,0.020179889672153006,25,0,11.120256233215333
21,thyroid-allhypo,1,NB,Original Features,,0.2470915793919973,0.03529735668254198,0.0025319993551847497,26,0,0.015159797668457032
21,thyroid-allhypo,1,NB,Arithmetic-based Features,,0.3065676418359274,0.023763921739905727,0.007032044543572036,26,0,0.1573939323425293
22,steel-plates-fault,3,NB,Original Features,,0.3495257368149402,0.0526573860677189,0.04987332260478772,27,0,0.0167569637298584
22,steel-plates-fault,3,NB,Arithmetic-based Features,,0.34799151931265015,0.03254073275041561,0.06536329134944108,27,0,23.081659603118897
23,jungle_chess_2pcs_endgame_panther_elephant,1,NB,Original Features,,0.4542030636997884,0.14036358117386738,0.07048877613710774,58,0,0.05106263160705567
23,jungle_chess_2pcs_endgame_panther_elephant,1,NB,Arithmetic-based Features,,0.44954049060270307,0.20230552229471602,0.10710012191555363,58,0,16.073085260391235
24,PieChart3,1,NB,Original Features,,0.23308034473430445,0.18492303281674452,0.01922081078445742,37,0,0.014638042449951172
24,PieChart3,1,NB,Arithmetic-based Features,,0.4175737145586023,0.011209812813001438,-0.0012129223448784643,37,0,50.34685020446777
25,volcanoes-e3,1,NB,Original Features,,0.2214608938300216,0.025230137513245227,0.06052936630032307,3,0,0.013750743865966798
25,volcanoes-e3,1,NB,Arithmetic-based Features,,0.1711293539957201,0.026154868189459776,0.047489720434693766,3,0,0.03234734535217285
26,wilt,2,NB,Original Features,,0.6380916066139187,0.0701196732266623,0.020401117075214414,5,0,0.014362335205078125
26,wilt,2,NB,Arithmetic-based Features,,0.515853140547885,0.054416719295644206,0.007005534484480158,5,0,0.11574687957763671
27,fri_c3_1000_10,2,NB,Original Features,,0.662312289275081,0.0302696421073961,0.003002112459934536,10,0,0.014984321594238282
27,fri_c3_1000_10,2,NB,Arithmetic-based Features,,0.5877639748156643,0.04401012588912878,0.02016747900699023,10,0,0.21338839530944825
28,jungle_chess_2pcs_endgame_rat_rat,1,NB,Original Features,,0.5651301170082594,0.06862325070984081,0.04711173122492096,57,0,0.04814600944519043
28,jungle_chess_2pcs_endgame_rat_rat,1,NB,Arithmetic-based Features,,0.6696280948008629,0.18905118702408327,0.13129801348893833,57,0,12.615625190734864
29,wine-quality-red,1,NB,Original Features,,0.3080755062962814,0.05797010273230589,0.0777178167081794,11,0,0.019548463821411132
29,wine-quality-red,1,NB,Arithmetic-based Features,,0.216066244994864,0.04992033511267483,0.08106149581131439,11,0,0.732916784286499
30,fri_c1_500_50,2,NB,Original Features,,0.6201225722606678,0.04075253206712388,0.10727582882002973,50,0,0.019347095489501955
30,fri_c1_500_50,2,NB,Arithmetic-based Features,,0.49490123771356387,0.07195357637438614,0.13935364662516325,50,0,59.33485369682312
31,fri_c4_500_10,2,NB,Original Features,,0.6361344353035051,0.059532900467719356,0.032032433406668503,10,0,0.014362764358520509
31,fri_c4_500_10,2,NB,Arithmetic-based Features,,0.5343599736654093,0.0842566445416611,0.0461973182358445,10,0,0.13284645080566407
32,sick,1,NB,Original Features,,0.3443097010073897,0.02326533520065073,0.00014354426896728834,76,0,0.07572026252746582
32,sick,1,NB,Arithmetic-based Features,,0.4448047117320587,0.016047720495537418,0.0035242094866750895,76,0,0.6719221591949462
33,boston,2,NB,Original Features,,0.7014668480015824,0.22001839978120744,0.04994033619041649,13,0,0.016485309600830077
33,boston,2,NB,Arithmetic-based Features,,0.6820603674960267,0.21592323353808743,0.056409510260383655,13,0,0.19082112312316896
34,fri_c3_500_10,2,NB,Original Features,,0.6117687610808107,0.05188761345200281,0.031918631294954536,10,0,0.022621917724609374
34,fri_c3_500_10,2,NB,Arithmetic-based Features,,0.5726765830992965,0.03330158623878583,0.034243413343468476,10,0,0.10262746810913086
35,no2,2,NB,Original Features,,0.5565723097382362,0.04366000086796636,0.020925072248399568,7,0,0.02045097351074219
35,no2,2,NB,Arithmetic-based Features,,0.5223386828596428,0.021448730508851044,0.06666843525456334,7,0,0.06255841255187988
36,arsenic-female-bladder,2,NB,Original Features,,0.5097008547008547,0.09215746314064945,0.08883754431821778,4,0,0.012366628646850586
36,arsenic-female-bladder,2,NB,Arithmetic-based Features,,0.4249199987842494,0.13191034255748252,0.034922965811347684,4,0,0.04736804962158203
37,thyroid-allhyper,1,NB,Original Features,,0.2470915793919973,0.03529735668254198,0.0025319993551847497,26,0,0.029146194458007812
37,thyroid-allhyper,1,NB,Arithmetic-based Features,,0.3065676418359274,0.023763921739905727,0.007032044543572036,26,0,0.2471625328063965
38,fri_c1_500_25,2,NB,Original Features,,0.671825653870651,0.02482582146183425,0.03334586505369708,25,0,0.015559959411621093
38,fri_c1_500_25,2,NB,Arithmetic-based Features,,0.562607218698504,0.06275444239036541,0.0752709686156664,25,0,6.021211004257202
39,fri_c0_500_25,2,NB,Original Features,,0.8178219379676447,0.05017408929566625,0.04747602296818987,25,0,0.01998448371887207
39,fri_c0_500_25,2,NB,Arithmetic-based Features,,0.6407593623577423,0.03381822108433589,0.09537363009893607,25,0,6.060212087631226
40,mfeat-morphological,2,NB,Original Features,,0.9957543700856368,0.006344047436459438,4.7821513105450464e-05,6,0,0.01755352020263672
40,mfeat-morphological,2,NB,Arithmetic-based Features,,0.9957543700856368,0.006344047436459438,4.7821513105450464e-05,6,0,0.09439778327941895
41,irish,1,NB,Original Features,,1.0,0.0,0.0,21,0,0.0457977294921875
41,irish,1,NB,Arithmetic-based Features,,1.0,0.0,0.0,21,0,0.06072611808776855
42,kdd_el_nino-small,2,NB,Original Features,,0.48419388713938394,0.17079979726614591,0.2839244402070975,8,0,0.01755352020263672
42,kdd_el_nino-small,2,NB,Arithmetic-based Features,,0.5125009636129716,0.22244411510216577,0.22149749587671874,8,0,0.09089112281799316
43,fri_c4_1000_25,2,NB,Original Features,,0.618650890604,0.023200767044280052,0.0420466674436526,25,0,0.019547033309936523
43,fri_c4_1000_25,2,NB,Arithmetic-based Features,,0.4251314317893072,0.03184598140140212,0.004030470032697742,25,0,11.425523042678833
44,eucalyptus,2,NB,Original Features,,0.3758465040833575,0.1298413467160636,0.28716176276961936,68,0,0.031050443649291992
44,eucalyptus,2,NB,Arithmetic-based Features,,0.503642778323312,0.15944081525287165,0.1397943595573854,68,0,0.7902478694915771
45,quake,3,NB,Original Features,,0.42184841713498084,0.03539904780840673,0.02402158765961132,3,0,0.016158390045166015
45,quake,3,NB,Arithmetic-based Features,,0.3811136249820436,0.016492564672596032,0.0027118744848879106,3,0,0.040643310546875
46,fri_c0_1000_5,2,NB,Original Features,,0.872794463349188,0.03420545762016477,0.010914906054757645,5,0,0.020146989822387697
46,fri_c0_1000_5,2,NB,Arithmetic-based Features,,0.8347905705975727,0.056637924860908274,0.012724935008913696,5,0,0.12725830078125
47,fri_c2_1000_10,2,NB,Original Features,,0.7949873768270838,0.0261693837930291,-0.0014807385504046477,10,0,0.021941184997558594
47,fri_c2_1000_10,2,NB,Arithmetic-based Features,,0.6018666487545776,0.12368770960782953,-0.001672724602461595,10,0,0.22060952186584473
48,fri_c2_1000_25,2,NB,Original Features,,0.780722110016992,0.032173660610205594,0.01716789195866364,25,0,0.025728893280029298
48,fri_c2_1000_25,2,NB,Arithmetic-based Features,,0.6290674878675636,0.08642715828454399,0.04725812197955381,25,0,11.772652292251587
49,autoUniv-au1-1000,1,NB,Original Features,,0.5513363132927578,0.026089388271294024,0.02704708114233878,20,0,0.015550851821899414
49,autoUniv-au1-1000,1,NB,Arithmetic-based Features,,0.5513363132927578,0.026089388271294024,0.02704708114233878,20,0,0.05459136962890625
50,pm10,2,NB,Original Features,,0.5245766607439684,0.027736842456264742,0.04373684390574928,7,0,0.013321208953857421
50,pm10,2,NB,Arithmetic-based Features,,0.47500279953805463,0.047173109839587495,0.0766336143409721,7,0,0.05126194953918457
51,Sick_numeric,2,NB,Original Features,,0.3453617043677003,0.02295145761814185,0.0010677568289168549,29,0,0.029920339584350586
51,Sick_numeric,2,NB,Arithmetic-based Features,,0.49570231038758045,0.019237664194188656,0.0016174880536677372,29,0,0.8280420303344727
52,volcanoes-e1,1,NB,Original Features,,0.2157482360158441,0.02852466046570868,0.05072081607073067,3,0,0.013361883163452149
52,volcanoes-e1,1,NB,Arithmetic-based Features,,0.1466811004619155,0.023237729174715106,0.03569538453866891,3,0,0.04707155227661133
53,fri_c3_500_25,2,NB,Original Features,,0.630005482193998,0.06649603638601898,0.05763033063353018,25,0,0.015557098388671874
53,fri_c3_500_25,2,NB,Arithmetic-based Features,,0.5269557476264135,0.03948636447798138,0.10100987392793148,25,0,5.805723190307617
54,fri_c0_500_5,2,NB,Original Features,,0.8358902900235945,0.04830280560553835,-0.0019227475708289976,5,0,0.013161420822143555
54,fri_c0_500_5,2,NB,Arithmetic-based Features,,0.6668096407333037,0.05734027240315309,7.811870685792144e-05,5,0,0.054967403411865234
55,allrep,1,NB,Original Features,,0.2945883065158682,0.04357449965511756,0.04206091480739382,29,0,0.03701801300048828
55,allrep,1,NB,Arithmetic-based Features,,0.49030582001284284,0.01671207894320051,0.03357141723144352,29,0,0.7287359237670898
56,CPMP-2015-classification,1,NB,Original Features,,0.3346088609109792,0.13127990144725288,0.0982665111229224,26,0,0.02475748062133789
56,CPMP-2015-classification,1,NB,Arithmetic-based Features,,0.41460178875865583,0.15379652233942384,0.03884134202259715,26,0,3.6727316856384276
57,volcanoes-a3,1,NB,Original Features,,0.321466414236555,0.07405923588497988,0.06490087860162375,3,0,0.023937177658081055
57,volcanoes-a3,1,NB,Arithmetic-based Features,,0.251178806710305,0.031827308346650915,0.04806936315529686,3,0,0.037697649002075194
58,dis,1,NB,Original Features,,0.21635912866940607,0.03225900182796052,0.00256099483956293,29,0,0.03479857444763183
58,dis,1,NB,Arithmetic-based Features,,0.42023527583570014,0.02431358975313856,0.007486616012108482,29,0,0.7026764392852783
59,volcanoes-e4,1,NB,Original Features,,0.23160606891033403,0.033418632714089444,0.056691412205399916,3,0,0.021541833877563477
59,volcanoes-e4,1,NB,Arithmetic-based Features,,0.16584293599511726,0.03907703680201244,0.04086940466799016,3,0,0.03370909690856934
60,thyroid-dis,1,NB,Original Features,,0.2470915793919973,0.03529735668254198,0.0025319993551847497,26,0,0.022937917709350587
60,thyroid-dis,1,NB,Arithmetic-based Features,,0.3065676418359274,0.023763921739905727,0.007032044543572036,26,0,0.24135379791259765
61,analcatdata_supreme,2,NB,Original Features,,0.8723859684486281,0.14276588464725296,0.06847313723225268,7,0,0.021142244338989258
61,analcatdata_supreme,2,NB,Arithmetic-based Features,,0.8939877301059187,0.1851595951249481,0.03720878523321325,7,0,0.049668312072753906
62,fri_c2_500_5,2,NB,Original Features,,0.7849170274925796,0.014611072313763133,0.009234617698571812,5,0,0.012765884399414062
62,fri_c2_500_5,2,NB,Arithmetic-based Features,,0.5243624757228919,0.1446190940392697,0.01609779953988555,5,0,0.04088926315307617
63,bank-marketing,2,NB,Original Features,,0.6615215755213633,0.032233455316631236,0.007930695606799265,60,0,0.07340373992919921
63,bank-marketing,2,NB,Arithmetic-based Features,,0.6761817709227106,0.031728116433801586,0.005573916650726374,60,0,0.9203371524810791
64,fri_c4_1000_10,2,NB,Original Features,,0.6511362045886584,0.03667189011452694,0.0024553567553410316,10,0,0.014359331130981446
64,fri_c4_1000_10,2,NB,Arithmetic-based Features,,0.6297432909512887,0.033504888507976026,0.016664546483956655,10,0,0.23317322731018067
65,climate-model-simulation-crashes,4,NB,Original Features,,0.7841077410636164,0.09019313939548695,0.0754053856905269,18,0,0.014562129974365234
65,climate-model-simulation-crashes,4,NB,Arithmetic-based Features,,0.498331317340824,0.02588977069416158,0.03754683595578462,18,0,1.6276458263397218
66,thyroid-allrep,1,NB,Original Features,,0.2470915793919973,0.03529735668254198,0.0025319993551847497,26,0,0.022938871383666994
66,thyroid-allrep,1,NB,Arithmetic-based Features,,0.3065676418359274,0.023763921739905727,0.007032044543572036,26,0,0.218414306640625
67,fri_c2_500_50,2,NB,Original Features,,0.7905896053787744,0.0365979877797166,0.033372029581609675,50,0,0.016155767440795898
67,fri_c2_500_50,2,NB,Arithmetic-based Features,,0.5689112268912371,0.0549233955276135,0.12829873937341962,50,0,50.277378702163695
68,autoUniv-au6-750,1,NB,Original Features,,0.1253891303468106,0.028948922851859262,0.11228867552102151,47,0,0.021540307998657228
68,autoUniv-au6-750,1,NB,Arithmetic-based Features,,0.1263886008130184,0.021513158508048084,0.244613903002724,47,0,36.28425664901734
69,credit-g,1,NB,Original Features,,0.6912030646659744,0.03470372639761411,0.02476362372012686,74,0,0.029121255874633788
69,credit-g,1,NB,Arithmetic-based Features,,0.673001826917587,0.019632777324184572,0.03419908914935399,74,0,0.11888389587402344
70,fri_c2_1000_5,2,NB,Original Features,,0.822884665877359,0.020936698824838815,0.004473560324833925,5,0,0.01436152458190918
70,fri_c2_1000_5,2,NB,Arithmetic-based Features,,0.7284086108764722,0.10430950055054167,0.0026126804229358314,5,0,0.04208841323852539
71,fri_c0_1000_25,2,NB,Original Features,,0.8569129324768016,0.014431663691429465,0.021832353545415573,25,0,0.011367702484130859
71,fri_c0_1000_25,2,NB,Arithmetic-based Features,,0.6214252555791299,0.09683982950455992,0.053453320625819645,25,0,11.586962366104126
72,rmftsa_sleepdata,1,NB,Original Features,,0.6558118367239969,0.14568919770345412,0.02636892095592791,2,0,0.012966394424438477
72,rmftsa_sleepdata,1,NB,Arithmetic-based Features,,0.623398136729607,0.09609036416799437,0.05828246558503569,2,0,0.030316591262817383
73,arsenic-male-lung,2,NB,Original Features,,1.0,0.0,0.0,4,0,0.013165855407714843
73,arsenic-male-lung,2,NB,Arithmetic-based Features,,1.0,0.0,0.0,4,0,0.041088533401489255
74,blood-transfusion-service-center,1,NB,Original Features,,0.5520444605874606,0.09682045982297594,0.012730329133671558,4,0,0.017752838134765626
74,blood-transfusion-service-center,1,NB,Arithmetic-based Features,,0.5445862513847418,0.05723649572372208,0.10878823438037943,4,0,0.0398928165435791
75,diabetes,1,NB,Original Features,,0.7181177696631118,0.02500587031957961,0.01786956062721301,8,0,0.017353916168212892
75,diabetes,1,NB,Arithmetic-based Features,,0.6981128181595189,0.01975398350907302,0.015704860894759975,8,0,0.09673938751220704
76,PizzaCutter3,1,NB,Original Features,,0.23883807429260706,0.2106917832600941,0.013088745071391128,37,0,0.02932319641113281
76,PizzaCutter3,1,NB,Arithmetic-based Features,,0.4268509207052606,0.010751040839627166,-0.0030993406516096056,37,0,41.791772794723514
77,wine-quality-white,1,NB,Original Features,,0.25222199802636813,0.04239523156623626,0.07435881943190298,11,0,0.03390974998474121
77,wine-quality-white,1,NB,Arithmetic-based Features,,0.23686189633188595,0.025486202876240018,0.050631147173605534,11,0,2.2835980892181396
78,fri_c2_500_25,2,NB,Original Features,,0.6737990439895312,0.028492417537324767,0.04706652549103463,25,0,0.024734973907470703
78,fri_c2_500_25,2,NB,Arithmetic-based Features,,0.5706551928676575,0.06170450299086304,0.08921605411664846,25,0,5.787209463119507
79,autoUniv-au7-1100,1,NB,Original Features,,0.277070044544085,0.06136598472918899,0.05530479036661856,22,0,0.02792506217956543
79,autoUniv-au7-1100,1,NB,Arithmetic-based Features,,0.24036655724411787,0.049651981055616634,0.07303189342212307,22,0,0.1432178020477295
80,breast-w,1,NB,Original Features,,0.9549294543391982,0.022432112203755718,0.002211271518337332,9,0,0.02373480796813965
80,breast-w,1,NB,Arithmetic-based Features,,0.9535608045497659,0.027034082990699992,0.004748767335167381,9,0,0.08896207809448242
81,PieChart1,1,NB,Original Features,,0.6220787576991598,0.07473079361450809,-0.0013277243163992702,37,0,0.02393617630004883
81,PieChart1,1,NB,Arithmetic-based Features,,0.3916194519221503,0.03951987409247034,0.0013392882786346094,37,0,34.02770838737488
82,Titanic,1,NB,Original Features,,0.6630771428639396,0.0559970573500117,0.018096994617706197,12,0,0.015557193756103515
82,Titanic,1,NB,Arithmetic-based Features,,0.7098903243577126,0.07614565254702788,0.0037831062012174677,12,0,0.05505437850952148
83,PieChart2,1,NB,Original Features,,0.5298719257939656,0.06090278074255425,0.004965793283812858,36,0,0.015557432174682617
83,PieChart2,1,NB,Arithmetic-based Features,,0.41815006488719353,0.022402177322487792,0.014396407250988397,36,0,30.758349466323853
84,colleges_usnews,2,NB,Original Features,,0.7208660669749778,0.04202514768499129,0.00790271602790249,32,0,0.028325700759887697
84,colleges_usnews,2,NB,Arithmetic-based Features,,0.7081943216210241,0.03308348223934761,0.017722989162121006,32,0,31.11167941093445
85,stock,2,NB,Original Features,,0.6051543281429997,0.28303655267233696,0.12606959175696564,9,0,0.015357446670532227
85,stock,2,NB,Arithmetic-based Features,,0.6533752313357446,0.3306845831501267,0.1218498622657761,9,0,0.15219054222106934
86,fri_c0_500_10,2,NB,Original Features,,0.8471294221775818,0.026378953298082257,0.024629543962477296,10,0,0.01396317481994629
86,fri_c0_500_10,2,NB,Arithmetic-based Features,,0.7084637935756907,0.0616943983101595,0.03116027233437768,10,0,0.08477377891540527
87,pollen,2,NB,Original Features,,0.4899520331477006,0.014783250040491462,0.021401859892976882,5,0,0.018747615814208984
87,pollen,2,NB,Arithmetic-based Features,,0.3773284312416579,0.010191963636522472,0.008306611613349502,5,0,0.0985374927520752
88,fri_c1_500_5,2,NB,Original Features,,0.7152855893411416,0.022296280161213357,0.003969499559997147,5,0,0.014161825180053711
88,fri_c1_500_5,2,NB,Arithmetic-based Features,,0.6089437352126671,0.09358249327377059,0.034293986913127905,5,0,0.03630275726318359
89,vowel,3,NB,Original Features,,0.8382954723304804,0.0859983563844241,0.011878185192527368,29,0,0.014759635925292969
89,vowel,3,NB,Arithmetic-based Features,,0.762050818044674,0.031777971998777375,0.04109148646670824,29,0,0.3079012393951416
90,CPMP-2015-runtime-classification,1,NB,Original Features,,0.3722950617494295,0.16518696356521123,0.09548433215857804,22,0,0.014961767196655273
90,CPMP-2015-runtime-classification,1,NB,Arithmetic-based Features,,0.3612698698484186,0.152537652250373,0.1338308303389541,22,0,2.8052396297454836
91,strikes,2,NB,Original Features,,0.49914581982569245,0.12067083100350574,0.13661713338334708,6,0,0.013162851333618164
91,strikes,2,NB,Arithmetic-based Features,,0.430650138898734,0.09459317475544154,0.20222811618113984,6,0,0.06569399833679199
92,collins,2,NB,Original Features,,0.182057175085524,0.04512357919012397,0.2339686041313438,19,0,0.02443804740905762
92,collins,2,NB,Arithmetic-based Features,,0.19887665455459294,0.046222125127987804,0.3206216364203017,19,0,4.031350803375244
93,qsar-biodeg,1,NB,Original Features,,0.7108486081024091,0.03157297030546496,0.004578572388878599,41,0,0.021338558197021483
93,qsar-biodeg,1,NB,Arithmetic-based Features,,0.7150752543805972,0.035773112013247246,0.008688961535579964,41,0,41.163776350021365
94,churn,1,NB,Original Features,,0.7327613207012997,0.017271085665434765,0.0044024531736617245,20,0,0.0251314640045166
94,churn,1,NB,Arithmetic-based Features,,0.5895137975139263,0.02971181375629433,0.0017149874711939184,20,0,15.068343925476075
95,ilpd-numeric,2,NB,Original Features,,0.5622800992784853,0.10188318955543717,-0.000811934729947339,10,0,0.018552064895629883
95,ilpd-numeric,2,NB,Arithmetic-based Features,,0.5301538619936064,0.08878763907468003,0.01862442445965584,10,0,0.08137898445129395
96,baseball,1,NB,Original Features,,0.5909625204799088,0.07089812276096742,0.022844430356153245,23,0,0.021341943740844728
96,baseball,1,NB,Arithmetic-based Features,,0.5945520777068587,0.04439042810257493,0.02594118418471536,23,0,2.0875979900360107
97,water-treatment,2,NB,Original Features,,0.6684117998171203,0.03890613326307187,0.07481967128193567,36,0,0.027127981185913086
97,water-treatment,2,NB,Arithmetic-based Features,,0.6151369618841619,0.052979271630339546,0.12319752625060232,36,0,23.060079097747803
98,hypothyroid,2,NB,Original Features,,0.2456165207812943,0.025952982302516022,-0.0005225244731363876,76,0,0.08095464706420899
98,hypothyroid,2,NB,Arithmetic-based Features,,0.7667027296307427,0.04306450978614444,0.012892408679377354,76,0,0.6439304828643799
99,cjs,3,NB,Original Features,,0.126735266404956,0.04435990204296874,0.02951194112333491,43,0,0.039294195175170896
99,cjs,3,NB,Arithmetic-based Features,,0.13663134000336777,0.025430072009909224,0.04450956391108066,43,0,32.08433570861816
