Dataset Index,Dataset,Dataset Version,Model,Feature Engineering Description,Hyperparameter Description,Avg f1_macro,Std dev between folds,Train-Test Gap,# Columns,Model Complexity,Fit Time
17,fri_c3_500_5,2,LDA,Arithmetic-based Features,,0.7349335846762539,0.040891050992916234,0.04529117662669613,5,0,0.04686331748962402
18,space_ga,2,LDA,Original Features,,0.8228271906490578,0.0402420888177724,0.02115403858043141,6,0,0.012497997283935547
18,space_ga,2,LDA,Arithmetic-based Features,,0.8187972859877497,0.024340549363521678,0.045001063025857935,6,0,0.16196389198303224
19,volcanoes-e2,1,LDA,Original Features,,0.2228139410527296,0.012781455710736751,0.02403506013253423,3,0,0.0031234264373779298
19,volcanoes-e2,1,LDA,Arithmetic-based Features,,0.22294960665091557,0.025337862687742692,0.05157777151024201,3,0,0.01888103485107422
20,fri_c1_1000_25,2,LDA,Original Features,,0.648934673060276,0.03050658192623981,0.025572036051401015,25,0,0.053112125396728514
20,fri_c1_1000_25,2,LDA,Arithmetic-based Features,,0.5220516650828179,0.039999392972738336,0.44846539117805784,25,0,16.640946102142333
21,thyroid-allhypo,1,LDA,Original Features,,0.5232485104228379,0.019787005134653257,0.011334583982615665,26,0,0.046864986419677734
21,thyroid-allhypo,1,LDA,Arithmetic-based Features,,0.5324653908481437,0.03201528772977129,0.019388700765875067,26,0,0.2520589828491211
22,steel-plates-fault,3,LDA,Original Features,,0.6318039650034052,0.0781420922005806,0.09210913558182221,27,0,0.04686408042907715
22,steel-plates-fault,3,LDA,Arithmetic-based Features,,0.5712021756976495,0.09567794624383166,0.3342321576838212,27,0,37.85097327232361
23,jungle_chess_2pcs_endgame_panther_elephant,1,LDA,Original Features,,0.4652819219217439,0.10329042690630837,0.33051567270076865,58,0,0.1864476203918457
23,jungle_chess_2pcs_endgame_panther_elephant,1,LDA,Arithmetic-based Features,,0.42219380491090897,0.1324592654414888,0.42075573272679745,58,0,48.217346811294554
24,PieChart3,1,LDA,Original Features,,0.6380958685214649,0.014144983532167562,0.043032635178486656,37,0,0.09372982978820801
24,PieChart3,1,LDA,Arithmetic-based Features,,0.5033847931818127,0.03374720356589731,0.49661520681818727,37,0,66.59000425338745
25,volcanoes-e3,1,LDA,Original Features,,0.2412666705367478,0.04186201867173714,0.021872878693786485,3,0,0.0
25,volcanoes-e3,1,LDA,Arithmetic-based Features,,0.25531977262467714,0.05201041495940582,0.04243157878477083,3,0,0.0333594799041748
26,wilt,2,LDA,Original Features,,0.5690441834318534,0.05291717063203406,0.03614386899561284,5,0,0.003125
26,wilt,2,LDA,Arithmetic-based Features,,0.8708104326685693,0.10646934232747084,0.013062027994358294,5,0,0.2749335765838623
27,fri_c3_1000_10,2,LDA,Original Features,,0.6534545913523276,0.040232767201525764,0.01978804287362601,10,0,0.0031242847442626955
27,fri_c3_1000_10,2,LDA,Arithmetic-based Features,,0.6818851797656673,0.030797739931769392,0.10481720003732509,10,0,2.0434568881988526
28,jungle_chess_2pcs_endgame_rat_rat,1,LDA,Original Features,,0.8244943192317742,0.05901642799055395,0.13478311320369007,57,0,0.14059062004089357
28,jungle_chess_2pcs_endgame_rat_rat,1,LDA,Arithmetic-based Features,,0.9083317380222468,0.07332652209532946,0.08834047505764286,57,0,36.90492615699768
29,wine-quality-red,1,LDA,Original Features,,0.3174611374131583,0.07201929904129079,0.029648930129621276,11,0,0.009372377395629882
29,wine-quality-red,1,LDA,Arithmetic-based Features,,0.3081902236340567,0.018198909279279994,0.3186710986349497,11,0,3.221489095687866
30,fri_c1_500_50,2,LDA,Original Features,,0.5909970585446754,0.03674564223382767,0.13064180839668937,50,0,0.021869087219238283
30,fri_c1_500_50,2,LDA,Arithmetic-based Features,,0.5524285685029386,0.04558413597443256,0.3040419856918336,50,0,56.19284324645996
31,fri_c4_500_10,2,LDA,Original Features,,0.6377547368035854,0.05225774617005291,0.03942651435586941,10,0,0.0031238555908203124
31,fri_c4_500_10,2,LDA,Arithmetic-based Features,,0.6781570422044281,0.05381541124489839,0.160588897928438,10,0,1.4708803653717042
32,sick,1,LDA,Original Features,,0.7724425686258526,0.02684849853435181,0.01579148327396085,76,0,0.09015827178955078
32,sick,1,LDA,Arithmetic-based Features,,0.8417668204696508,0.036316060683628804,0.016408011865019945,76,0,1.6733237266540528
33,boston,2,LDA,Original Features,,0.79260871151583,0.1266442775701986,0.07713588542900007,13,0,0.005385637283325195
33,boston,2,LDA,Arithmetic-based Features,,0.6661881417895894,0.0784962122813225,0.28043013281632845,13,0,3.1969194412231445
34,fri_c3_500_10,2,LDA,Original Features,,0.6333157930174821,0.04484134859335257,0.022835804181948083,10,0,0.010371923446655273
34,fri_c3_500_10,2,LDA,Arithmetic-based Features,,0.6733051628181507,0.04361724276867901,0.14437070795562257,10,0,2.2230525493621824
35,no2,2,LDA,Original Features,,0.5612422916997565,0.059061408084319075,0.04179718630510365,7,0,0.0037902355194091796
35,no2,2,LDA,Arithmetic-based Features,,0.5890475817727726,0.03452417909020499,0.10424207385784479,7,0,0.0714085578918457
36,arsenic-female-bladder,2,LDA,Original Features,,0.5376571141277025,0.10664644418518154,0.08930497654423897,4,0,0.006248092651367188
36,arsenic-female-bladder,2,LDA,Arithmetic-based Features,,0.47563656182713887,0.07427182034334297,0.20867720478381546,4,0,0.07185745239257812
37,thyroid-allhyper,1,LDA,Original Features,,0.5232485104228379,0.019787005134653257,0.011334583982615665,26,0,0.05936279296875
37,thyroid-allhyper,1,LDA,Arithmetic-based Features,,0.5324653908481437,0.03201528772977129,0.019388700765875067,26,0,0.19995298385620117
38,fri_c1_500_25,2,LDA,Original Features,,0.658112375676329,0.04753827015653299,0.04033304029938378,25,0,0.003124046325683594
38,fri_c1_500_25,2,LDA,Arithmetic-based Features,,0.5691323059412324,0.04642286485320189,0.41178660315455107,25,0,11.899219226837157
39,fri_c0_500_25,2,LDA,Original Features,,0.7936637364545087,0.040343469003645875,0.03715941587994509,25,0,0.0062488079071044925
39,fri_c0_500_25,2,LDA,Arithmetic-based Features,,0.6213044531552168,0.06133714646418431,0.370192586306086,25,0,11.746844005584716
40,mfeat-morphological,2,LDA,Original Features,,0.8616837246948975,0.18653301724278046,0.12125497512833616,6,0,0.009372806549072266
40,mfeat-morphological,2,LDA,Arithmetic-based Features,,0.9957543700856368,0.006344047436459438,4.7821513105450464e-05,6,0,0.08747916221618653
41,irish,1,LDA,Original Features,,0.9856224319806923,0.022547702289261503,0.00014315165600264912,21,0,0.009373998641967774
41,irish,1,LDA,Arithmetic-based Features,,0.9856224319806923,0.022547702289261503,0.00014315165600264912,21,0,0.02187004089355469
42,kdd_el_nino-small,2,LDA,Original Features,,0.4415503590479659,0.14123627774059072,0.2923123663112952,8,0,0.012497043609619141
42,kdd_el_nino-small,2,LDA,Arithmetic-based Features,,0.637064949863698,0.13509970662022627,0.3068828443678743,8,0,0.09638662338256836
43,fri_c4_1000_25,2,LDA,Original Features,,0.6266317543901909,0.027165661588087704,0.032465225365406414,25,0,0.02187066078186035
43,fri_c4_1000_25,2,LDA,Arithmetic-based Features,,0.5521080887983036,0.0342570026099563,0.4234292892748218,25,0,18.582559251785277
44,eucalyptus,2,LDA,Original Features,,0.4795871734510264,0.1258261734015868,0.2277116752818058,68,0,0.07498378753662109
44,eucalyptus,2,LDA,Arithmetic-based Features,,0.43104081719441645,0.056493067246728854,0.4290006180389583,68,0,4.905962944030762
45,quake,3,LDA,Original Features,,0.4200483195697668,0.03160472604678716,0.002154514282498521,3,0,0.0
45,quake,3,LDA,Arithmetic-based Features,,0.4425218455448362,0.02681996792708413,0.01221938576936149,3,0,0.11710901260375976
46,fri_c0_1000_5,2,LDA,Original Features,,0.8437509900870352,0.028579403752549047,0.0057440283092994315,5,0,0.0062485218048095705
46,fri_c0_1000_5,2,LDA,Arithmetic-based Features,,0.8458292210463041,0.030357720600683258,0.013647510142618224,5,0,0.09372663497924805
47,fri_c2_1000_10,2,LDA,Original Features,,0.7099491286878852,0.01965841332547387,0.0087172904374746,10,0,0.006249094009399414
47,fri_c2_1000_10,2,LDA,Arithmetic-based Features,,0.6772420440723663,0.04626852097192657,0.09601902904347581,10,0,3.022531509399414
48,fri_c2_1000_25,2,LDA,Original Features,,0.6715311736073636,0.029224826283140364,0.03035373875259817,25,0,0.1617673873901367
48,fri_c2_1000_25,2,LDA,Arithmetic-based Features,,0.5340807475708331,0.026431281485352943,0.44457029432428163,25,0,18.974963998794557
49,autoUniv-au1-1000,1,LDA,Original Features,,0.5203885261073125,0.026463664231822344,0.022081217322438174,20,0,0.09692416191101075
49,autoUniv-au1-1000,1,LDA,Arithmetic-based Features,,0.5203885261073125,0.026463664231822344,0.022081217322438174,20,0,0.09386000633239747
50,pm10,2,LDA,Original Features,,0.4983496193822706,0.027104688678953767,0.062134414266479254,7,0,0.0
50,pm10,2,LDA,Arithmetic-based Features,,0.5130148739140706,0.037548690600916035,0.13935966067689498,7,0,0.10934662818908691
51,Sick_numeric,2,LDA,Original Features,,0.747782948849782,0.05824438679800327,0.006838086997791759,29,0,0.07810831069946289
51,Sick_numeric,2,LDA,Arithmetic-based Features,,0.7760647943102393,0.04345714676706609,0.026535230125380727,29,0,1.9016431808471679
52,volcanoes-e1,1,LDA,Original Features,,0.22857315674448725,0.03753138689109433,0.00949586488127327,3,0,0.0016245841979980469
52,volcanoes-e1,1,LDA,Arithmetic-based Features,,0.21742274648820814,0.025381454524357826,0.07860467879231348,3,0,0.015621757507324219
53,fri_c3_500_25,2,LDA,Original Features,,0.6270497898872578,0.03020186641405486,0.04806484580414894,25,0,0.015621519088745118
53,fri_c3_500_25,2,LDA,Arithmetic-based Features,,0.5406195253431516,0.05688751813217998,0.44314955836290115,25,0,13.692992019653321
54,fri_c0_500_5,2,LDA,Original Features,,0.8257922247238632,0.04398496752596682,0.006700902488516736,5,0,0.009373712539672851
54,fri_c0_500_5,2,LDA,Arithmetic-based Features,,0.8296280113099334,0.05093079417063259,0.022357355282974445,5,0,0.09372801780700683
55,allrep,1,LDA,Original Features,,0.5124353776590287,0.0324839892433096,0.02558282241125731,29,0,0.09060444831848144
55,allrep,1,LDA,Arithmetic-based Features,,0.5014803272219481,0.04831572603069731,0.0993854640491022,29,0,2.0521037101745607
56,CPMP-2015-classification,1,LDA,Original Features,,0.3322900168820813,0.15382217440542378,0.2178394176382556,26,0,0.08637843132019044
56,CPMP-2015-classification,1,LDA,Arithmetic-based Features,,0.16677951105194977,0.06200060812435878,0.8321654403046276,26,0,12.439297866821288
57,volcanoes-a3,1,LDA,Original Features,,0.2589842710871461,0.05543929542588997,0.09006210944980264,3,0,0.0031246185302734376
57,volcanoes-a3,1,LDA,Arithmetic-based Features,,0.3322392292872878,0.02388030205816928,0.049961582601526444,3,0,0.04373941421508789
58,dis,1,LDA,Original Features,,0.4961261189025679,0.00018246532326149546,-1.579012309793626e-08,29,0,0.08435540199279785
58,dis,1,LDA,Arithmetic-based Features,,0.5551117450634806,0.05354870017744661,0.056217395021902816,29,0,2.191793155670166
59,volcanoes-e4,1,LDA,Original Features,,0.21919633835343863,0.028365515314140104,0.01704169377537776,3,0,0.03124208450317383
59,volcanoes-e4,1,LDA,Arithmetic-based Features,,0.22371313366719142,0.044541510417837424,0.057876529808056854,3,0,0.015621614456176759
60,thyroid-dis,1,LDA,Original Features,,0.5232485104228379,0.019787005134653257,0.011334583982615665,26,0,0.04061393737792969
60,thyroid-dis,1,LDA,Arithmetic-based Features,,0.5324653908481437,0.03201528772977129,0.019388700765875067,26,0,0.12395210266113281
61,analcatdata_supreme,2,LDA,Original Features,,0.8690454092180833,0.25609073871741,0.07863487617752996,7,0,0.01562185287475586
61,analcatdata_supreme,2,LDA,Arithmetic-based Features,,0.8666202288519166,0.25467743397232806,0.08210224845897718,7,0,0.02499356269836426
62,fri_c2_500_5,2,LDA,Original Features,,0.6858701586510323,0.028412829630720376,0.012658247931436772,5,0,0.0013961315155029297
62,fri_c2_500_5,2,LDA,Arithmetic-based Features,,0.719562010186447,0.05486803216680893,0.029086460396504643,5,0,0.059360170364379884
63,bank-marketing,2,LDA,Original Features,,0.7214873409995317,0.011714064652200956,0.008467897618756326,60,0,0.12705507278442382
63,bank-marketing,2,LDA,Arithmetic-based Features,,0.7195993378529508,0.009035137321375869,0.019388734146423392,60,0,3.2839645385742187
64,fri_c4_1000_10,2,LDA,Original Features,,0.631744364613295,0.02953496837500192,0.018044600389256482,10,0,0.0
64,fri_c4_1000_10,2,LDA,Arithmetic-based Features,,0.688418631098651,0.03716351144250755,0.08826903769272076,10,0,2.5226924419403076
65,climate-model-simulation-crashes,4,LDA,Original Features,,0.8172675305883506,0.0751765420891219,0.04287947207890064,18,0,0.010172271728515625
65,climate-model-simulation-crashes,4,LDA,Arithmetic-based Features,,0.6492620146179219,0.048248126691683,0.34920343127306075,18,0,7.598186206817627
66,thyroid-allrep,1,LDA,Original Features,,0.5232485104228379,0.019787005134653257,0.011334583982615665,26,0,0.06560959815979003
66,thyroid-allrep,1,LDA,Arithmetic-based Features,,0.5324653908481437,0.03201528772977129,0.019388700765875067,26,0,0.16618719100952148
67,fri_c2_500_50,2,LDA,Original Features,,0.6971825287400023,0.013678732536076137,0.07229890400447503,50,0,0.1607717514038086
67,fri_c2_500_50,2,LDA,Arithmetic-based Features,,0.6257902766024737,0.03889902250618459,0.25993145935736783,50,0,2370.5728767871856
68,autoUniv-au6-750,1,LDA,Original Features,,0.15133440650703642,0.030227641577268483,0.1573068126747236,47,0,0.10051522254943848
68,autoUniv-au6-750,1,LDA,Arithmetic-based Features,,0.11553844660778138,0.013789294270782055,0.7761578591778936,47,0,40.99019365310669
69,credit-g,1,LDA,Original Features,,0.678714071540664,0.017340770457875538,0.052477617629695494,74,0,0.10310039520263672
69,credit-g,1,LDA,Arithmetic-based Features,,0.6862908536737626,0.020585864698702147,0.06680571882417119,74,0,1.5677481174468995
70,fri_c2_1000_5,2,LDA,Original Features,,0.7312575397086615,0.028980194636101103,0.007368886829383192,5,0,0.003989267349243164
70,fri_c2_1000_5,2,LDA,Arithmetic-based Features,,0.7382706854984654,0.012415905287014096,0.023860218619782603,5,0,0.12327003479003906
71,fri_c0_1000_25,2,LDA,Original Features,,0.8128620899662862,0.03468819385870856,0.026054805640778445,25,0,0.1333794116973877
71,fri_c0_1000_25,2,LDA,Arithmetic-based Features,,0.5973354216805731,0.0423851985176243,0.3946641259409681,25,0,22.141213989257814
72,rmftsa_sleepdata,1,LDA,Original Features,,0.662376273961935,0.13097193568374113,0.020439223292958664,2,0,0.0033908367156982424
72,rmftsa_sleepdata,1,LDA,Arithmetic-based Features,,0.6461474095548192,0.10666700999210282,0.036604003083339554,2,0,0.00997304916381836
73,arsenic-male-lung,2,LDA,Original Features,,0.7981900081900082,0.27633971248993067,0.11910226501116228,4,0,0.009175348281860351
73,arsenic-male-lung,2,LDA,Arithmetic-based Features,,0.899090909090909,0.22563958682043334,0.08527775139191307,4,0,0.03490724563598633
74,blood-transfusion-service-center,1,LDA,Original Features,,0.5400762334818154,0.1496176682980776,-0.004708048647188656,4,0,0.004587364196777344
74,blood-transfusion-service-center,1,LDA,Arithmetic-based Features,,0.5427150806567422,0.1455530763119802,0.11452147104464283,4,0,0.04707403182983398
75,diabetes,1,LDA,Original Features,,0.7311783618963307,0.033901754036298366,0.008683109607718564,8,0,0.005385398864746094
75,diabetes,1,LDA,Arithmetic-based Features,,0.7124309701094653,0.03665324952136143,0.0518604284063906,8,0,0.22659358978271485
76,PizzaCutter3,1,LDA,Original Features,,0.6290817404989165,0.03014636855108448,0.04462361841080209,37,0,0.036501741409301756
76,PizzaCutter3,1,LDA,Arithmetic-based Features,,0.5055752655459622,0.04186127112521382,0.4944247344540378,37,0,51.77360143661499
77,wine-quality-white,1,LDA,Original Features,,0.25089963285254424,0.04612972701912908,0.03692692980086304,11,0,0.022540950775146486
77,wine-quality-white,1,LDA,Arithmetic-based Features,,0.2743373491294836,0.03692290115066828,0.17906699695791017,11,0,14.30578293800354
78,fri_c2_500_25,2,LDA,Original Features,,0.5876786149569397,0.03450507690814957,0.06083270057960599,25,0,0.031239748001098633
78,fri_c2_500_25,2,LDA,Arithmetic-based Features,,0.5040451758182097,0.05166256547413656,0.4786091000178233,25,0,16.340981674194335
79,autoUniv-au7-1100,1,LDA,Original Features,,0.2731227397305308,0.05712210769619425,0.08501457920571842,22,0,0.07604036331176758
79,autoUniv-au7-1100,1,LDA,Arithmetic-based Features,,0.29619119722271,0.06976401897353515,0.16793638261818544,22,0,1.1541131496429444
80,breast-w,1,LDA,Original Features,,0.949412581484402,0.04906951824870874,0.007023968423924054,9,0,0.003789997100830078
80,breast-w,1,LDA,Arithmetic-based Features,,0.9617057697208427,0.03358699486013118,0.01935142511420984,9,0,2.1845563411712647
81,PieChart1,1,LDA,Original Features,,0.6351271000972236,0.06827478872009315,0.05313928663588874,37,0,0.061036300659179685
81,PieChart1,1,LDA,Arithmetic-based Features,,0.5379393811795512,0.023881938494893062,0.4575906366528245,37,0,40.19617657661438
82,Titanic,1,LDA,Original Features,,0.7773161443772907,0.025027711234744298,0.00877791387745086,12,0,0.015957355499267578
82,Titanic,1,LDA,Arithmetic-based Features,,0.7813659774199613,0.032331273389937756,0.017831245471357948,12,0,0.13164763450622557
83,PieChart2,1,LDA,Original Features,,0.5139960106115256,0.05635892357580617,0.15482093005629838,36,0,0.1430173397064209
83,PieChart2,1,LDA,Arithmetic-based Features,,0.4841328246486043,0.020501260779833858,0.5158671753513957,36,0,40.91624536514282
84,colleges_usnews,2,LDA,Original Features,,0.7295758462689503,0.011494833154986693,0.021151135428934875,32,0,0.15338969230651855
84,colleges_usnews,2,LDA,Arithmetic-based Features,,0.5807251293934956,0.0232269466153001,0.41561522353393565,32,0,39.82110524177551
85,stock,2,LDA,Original Features,,0.6835901285857275,0.3370240821807392,0.17562124903851983,9,0,0.009372806549072266
85,stock,2,LDA,Arithmetic-based Features,,0.7430194612713562,0.2763307296870736,0.2264225761735481,9,0,1.1202333927154542
86,fri_c0_500_10,2,LDA,Original Features,,0.8312131884396923,0.021220086586445447,0.021545169243872175,10,0,0.0
86,fri_c0_500_10,2,LDA,Arithmetic-based Features,,0.8145927001010307,0.044430266124899066,0.0875136105392944,10,0,1.8570360660552978
87,pollen,2,LDA,Original Features,,0.48427019205858785,0.017033216652996907,0.028745434263090786,5,0,0.008577537536621094
87,pollen,2,LDA,Arithmetic-based Features,,0.4825488586246216,0.018305706602372906,0.03825552437934587,5,0,0.10172786712646484
88,fri_c1_500_5,2,LDA,Original Features,,0.6499101868490419,0.05187283331028314,0.010830994367823976,5,0,0.0023935317993164064
88,fri_c1_500_5,2,LDA,Arithmetic-based Features,,0.6995783518723969,0.0720018541401463,0.038060186405753704,5,0,0.06323065757751464
89,vowel,3,LDA,Original Features,,0.7703874314635485,0.08625831294741239,0.11496837723951836,29,0,0.040291976928710935
89,vowel,3,LDA,Arithmetic-based Features,,0.8135958606726075,0.091970830513628,0.18640413932739253,29,0,5.428364324569702
90,CPMP-2015-runtime-classification,1,LDA,Original Features,,0.32757316625048694,0.14983889225563363,0.21382322002262089,22,0,0.014962911605834961
90,CPMP-2015-runtime-classification,1,LDA,Arithmetic-based Features,,0.19062008219468837,0.07242349400692699,0.7936815147579137,22,0,16.345676326751708
91,strikes,2,LDA,Original Features,,0.5361542715796955,0.1797083225370562,0.09798608835650802,6,0,0.0051860809326171875
91,strikes,2,LDA,Arithmetic-based Features,,0.4605322513498799,0.08152318375097399,0.3105970527185418,6,0,0.1821125030517578
92,collins,2,LDA,Original Features,,0.2142814236216961,0.03034928367946481,0.15480220793238259,19,0,0.10033173561096191
92,collins,2,LDA,Arithmetic-based Features,,0.1966709931137502,0.0277444355792346,0.7058827311927445,19,0,15.737173557281494
93,qsar-biodeg,1,LDA,Original Features,,0.8271725167874333,0.06373608877564185,0.029761895457276588,41,0,0.1392274856567383
93,qsar-biodeg,1,LDA,Arithmetic-based Features,,0.5535281639191303,0.035195615395116946,0.4440871909043158,41,0,2357.462097597122
94,churn,1,LDA,Original Features,,0.6234968207670324,0.012429459525105126,0.002585078142835373,20,0,0.19157013893127442
94,churn,1,LDA,Arithmetic-based Features,,0.765651638769594,0.010894258848306542,0.044616860547227244,20,0,38.69943222999573
95,ilpd-numeric,2,LDA,Original Features,,0.47886817956793815,0.020747217634007633,0.014750196253314474,10,0,0.0
95,ilpd-numeric,2,LDA,Arithmetic-based Features,,0.5585287472022199,0.04056684369552808,0.12160288956276244,10,0,2.783991479873657
96,baseball,1,LDA,Original Features,,0.6939603898720915,0.0607649635381009,0.03142054636604397,23,0,0.1724778652191162
96,baseball,1,LDA,Arithmetic-based Features,,0.6226061194619141,0.05486494504960068,0.2683577677606611,23,0,15.69626407623291
97,water-treatment,2,LDA,Original Features,,0.5900024843400773,0.12319529275718447,0.10873705750866303,36,0,0.18489542007446289
97,water-treatment,2,LDA,Arithmetic-based Features,,0.6074870105178667,0.06964499504805285,0.38412153721322484,36,0,29.106636619567873
98,hypothyroid,2,LDA,Original Features,,0.6840190019126734,0.05310102771663039,0.011823335569021487,76,0,0.17808337211608888
98,hypothyroid,2,LDA,Arithmetic-based Features,,0.7764648350578188,0.047193235471922876,0.006491796355728163,76,0,1.1659284591674806
99,cjs,3,LDA,Original Features,,0.18019407812982713,0.02540496743200869,0.14313619576731673,43,0,0.09973287582397461
99,cjs,3,LDA,Arithmetic-based Features,,0.24725676441554695,0.03414722831259651,0.26910710575177094,43,0,35.28948564529419
