Dataset Index,Dataset,Dataset Version,Model,Feature Engineering Description,Hyperparameter Description,Avg f1_macro,Std dev between folds,Train-Test Gap,# Columns,Model Complexity,Fit Time
39,fri_c0_500_25,2,QDA,Arithmetic-based Features,,0.44968736159617195,0.059683565066761854,0.550312638403828,25,0,9.334503746032714
40,mfeat-morphological,2,QDA,Original Features,,0.5378672858665728,0.1299863534187014,-0.012969199679895294,6,0,0.0037897109985351564
40,mfeat-morphological,2,QDA,Arithmetic-based Features,,0.9957543700856368,0.006344047436459438,4.7821513105450464e-05,6,0,0.0753981590270996
41,irish,1,QDA,Original Features,,0.3573200992555831,0.0022651884098642016,5.980856724763228e-06,21,0,0.0041888713836669925
41,irish,1,QDA,Arithmetic-based Features,,1.0,0.0,0.0,21,0,0.013164806365966796
42,kdd_el_nino-small,2,QDA,Original Features,,0.623384854375625,0.18040843153729863,0.2285389341854599,8,0,0.0035906314849853517
42,kdd_el_nino-small,2,QDA,Arithmetic-based Features,,0.6683120386669575,0.18413686773947252,0.21673102818970413,8,0,0.5722696304321289
43,fri_c4_1000_25,2,QDA,Original Features,,0.6687947783584045,0.03359034781477228,0.1319504546421063,25,0,0.028324127197265625
43,fri_c4_1000_25,2,QDA,Arithmetic-based Features,,0.38983704371113925,0.012863845623600307,0.6101629562888607,25,0,6737.652333450317
44,eucalyptus,2,QDA,Original Features,,0.41858583855664355,0.15666956220799744,0.07189918874501461,68,0,0.11369595527648926
44,eucalyptus,2,QDA,Arithmetic-based Features,,0.36379368251913935,0.11072616703543989,0.08013491315260834,68,0,7.152187061309815
45,quake,3,QDA,Original Features,,0.4468707938883004,0.027528430128233135,0.01789637977700481,3,0,0.012496852874755859
45,quake,3,QDA,Arithmetic-based Features,,0.37650006791601376,0.0704095996657084,0.004287794919785259,3,0,0.012496852874755859
46,fri_c0_1000_5,2,QDA,Original Features,,0.8658607001696199,0.02543976030306075,0.010119235261710435,5,0,0.0031246185302734376
46,fri_c0_1000_5,2,QDA,Arithmetic-based Features,,0.6222528037174022,0.09162483829032632,0.020119058443089255,5,0,0.1562131404876709
47,fri_c2_1000_10,2,QDA,Original Features,,0.7176955642526466,0.01673101388223715,0.042811768497264424,10,0,0.0031241416931152345
47,fri_c2_1000_10,2,QDA,Arithmetic-based Features,,0.4535825539317875,0.0910193163382258,0.05496848458914294,10,0,6711.812601995468
48,fri_c2_1000_25,2,QDA,Original Features,,0.640085913457975,0.04277383758306418,0.17652642224387827,25,0,0.07185883522033691
48,fri_c2_1000_25,2,QDA,Arithmetic-based Features,,0.4661852092211293,0.0452642612847616,0.5338147907788706,25,0,6741.416351032257
49,autoUniv-au1-1000,1,QDA,Original Features,,0.6065189411348137,0.024831334761031134,0.13990652276245086,20,0,0.004986715316772461
49,autoUniv-au1-1000,1,QDA,Arithmetic-based Features,,0.6065189411348137,0.024831334761031134,0.13990652276245086,20,0,0.009774065017700196
50,pm10,2,QDA,Original Features,,0.5474696339368978,0.026334109025982915,0.07834109345511953,7,0,0.004786634445190429
50,pm10,2,QDA,Arithmetic-based Features,,0.5625606932717961,0.03035651705242474,0.14194868705415287,7,0,0.07260646820068359
51,Sick_numeric,2,QDA,Original Features,,0.1725925150149263,0.01899689351068924,0.0013737549836964902,29,0,0.05744614601135254
51,Sick_numeric,2,QDA,Arithmetic-based Features,,0.5637489069899623,0.022604007680404402,0.02292302357799425,29,0,2.7023763179779055
52,volcanoes-e1,1,QDA,Original Features,,0.23760712976555806,0.04083462966939303,0.0733594106758951,3,0,0.0033912181854248045
52,volcanoes-e1,1,QDA,Arithmetic-based Features,,0.12090110189667938,0.049042961791090384,0.11849735577897805,3,0,0.01416153907775879
53,fri_c3_500_25,2,QDA,Original Features,,0.6605031880883248,0.05991261909202066,0.19524238896277257,25,0,0.004786968231201172
53,fri_c3_500_25,2,QDA,Arithmetic-based Features,,0.41906586748961505,0.04626686687010777,0.580934132510385,25,0,10.71553635597229
54,fri_c0_500_5,2,QDA,Original Features,,0.845814295778297,0.05029744701693457,0.010675836865922661,5,0,0.00957484245300293
54,fri_c0_500_5,2,QDA,Arithmetic-based Features,,0.5961868215790469,0.06763944268886249,0.006603280248414944,5,0,0.10272560119628907
55,allrep,1,QDA,Original Features,,0.3407125777553266,0.035085947194095114,0.03684376616170554,29,0,0.06303119659423828
55,allrep,1,QDA,Arithmetic-based Features,,0.2457878409560365,0.00011914542928021616,0.0031675440511556574,29,0,2.1211259841918944
56,CPMP-2015-classification,1,QDA,Original Features,,0.2809899748018612,0.05132664356804331,0.2743895337753884,26,0,0.004587984085083008
56,CPMP-2015-classification,1,QDA,Arithmetic-based Features,,0.23107773954778646,0.10658206986402577,0.7689222604522136,26,0,3.59857382774353
57,volcanoes-a3,1,QDA,Original Features,,0.3435000473425301,0.021448567968369307,0.058977280310944846,3,0,0.0035902023315429687
57,volcanoes-a3,1,QDA,Arithmetic-based Features,,0.09158918722227478,0.06214879106083457,0.013443869962299917,3,0,0.007978296279907227
58,dis,1,QDA,Original Features,,0.2163480522604238,0.032441286144599533,0.0027516861298206297,29,0,0.0386962890625
58,dis,1,QDA,Arithmetic-based Features,,0.49605878351974175,0.00027945219329211796,0.0042505552687081005,29,0,2.6846187114715576
59,volcanoes-e4,1,QDA,Original Features,,0.24092467175746632,0.02706109999478015,0.06746507566197837,3,0,0.007380390167236328
59,volcanoes-e4,1,QDA,Arithmetic-based Features,,0.07366391286504195,0.04957138987917492,0.08770808118816728,3,0,0.00817866325378418
60,thyroid-dis,1,QDA,Original Features,,0.10084467795352421,0.05459207051496793,0.011424570818305183,26,0,0.1208765983581543
60,thyroid-dis,1,QDA,Arithmetic-based Features,,0.20932753693946604,0.02233435030275147,0.04968430011681463,26,0,0.26289682388305663
61,analcatdata_supreme,2,QDA,Original Features,,0.8630751288888833,0.15592054261714106,0.0885979427765341,7,0,0.005984306335449219
61,analcatdata_supreme,2,QDA,Arithmetic-based Features,,0.8202444158454474,0.34592953478613303,0.06682741072879395,7,0,0.037100934982299806
62,fri_c2_500_5,2,QDA,Original Features,,0.7070073921302427,0.035842264554346796,0.016161213982819778,5,0,0.006981754302978515
62,fri_c2_500_5,2,QDA,Arithmetic-based Features,,0.5446201899739682,0.17936219233592415,-0.002404360098420155,5,0,0.07539820671081543
63,bank-marketing,2,QDA,Original Features,,0.5247206020476076,0.1200122864471715,0.023926800104440038,60,0,0.12227277755737305
63,bank-marketing,2,QDA,Arithmetic-based Features,,0.4339949434716909,0.054217065692791826,0.01713720638429783,60,0,5.386591148376465
64,fri_c4_1000_10,2,QDA,Original Features,,0.6829881568651839,0.04659795229454812,0.024627164871626084,10,0,0.008975744247436523
64,fri_c4_1000_10,2,QDA,Arithmetic-based Features,,0.5794101230858233,0.08425580794323849,0.07025673436803381,10,0,5.282070827484131
65,climate-model-simulation-crashes,4,QDA,Original Features,,0.6681767507711207,0.0813846104993334,0.2949417583028098,18,0,0.002992105484008789
65,climate-model-simulation-crashes,4,QDA,Arithmetic-based Features,,0.47775432672013507,0.0011326642351201992,0.252847100926496,18,0,7.718154430389404
66,thyroid-allrep,1,QDA,Original Features,,0.10084467795352421,0.05459207051496793,0.011424570818305183,26,0,0.09315094947814942
66,thyroid-allrep,1,QDA,Arithmetic-based Features,,0.20932753693946604,0.02233435030275147,0.04968430011681463,26,0,0.33310880661010744
67,fri_c2_500_50,2,QDA,Original Features,,0.5893325435204783,0.03347679751753438,0.38897438197126677,50,0,0.1519933223724365
67,fri_c2_500_50,2,QDA,Arithmetic-based Features,,0.446749283185394,0.10957960685377846,0.553250716814606,50,0,47.20286064147949
68,autoUniv-au6-750,1,QDA,Original Features,,0.08850940996541486,0.015690948139557438,0.7229021630903067,47,0,0.16256494522094728
68,autoUniv-au6-750,1,QDA,Arithmetic-based Features,,0.09708855091309788,0.01674337905099637,0.9029114490869021,47,0,20.724960708618163
69,credit-g,1,QDA,Original Features,,0.4410509164869856,0.12321053446370737,0.022249069413736777,74,0,0.1392279624938965
69,credit-g,1,QDA,Arithmetic-based Features,,0.6184393810389098,0.05483170157639733,0.11224034683941209,74,0,2.3560976505279543
70,fri_c2_1000_5,2,QDA,Original Features,,0.7344028408920031,0.027211861857068993,0.014571036528042813,5,0,0.01795220375061035
70,fri_c2_1000_5,2,QDA,Arithmetic-based Features,,0.5783287016834386,0.1465600094827212,0.027134432446850987,5,0,0.1501985549926758
71,fri_c0_1000_25,2,QDA,Original Features,,0.7876629291496402,0.025734074711094203,0.11932545557937368,25,0,0.005784416198730468
71,fri_c0_1000_25,2,QDA,Arithmetic-based Features,,0.5200832478558632,0.03525834179868731,0.47991675214413676,25,0,31.256794691085815
72,rmftsa_sleepdata,1,QDA,Original Features,,0.6485448454345646,0.13254118544040266,0.019621314005903834,2,0,0.012965774536132813
72,rmftsa_sleepdata,1,QDA,Arithmetic-based Features,,0.5768831927081921,0.05845548155687341,0.08620208262092544,2,0,0.006582307815551758
73,arsenic-male-lung,2,QDA,Original Features,,0.0227007688517176,0.004637053324671869,2.4855765143098896e-05,4,0,0.002792549133300781
73,arsenic-male-lung,2,QDA,Arithmetic-based Features,,0.899090909090909,0.22563958682043334,0.01644453585630057,4,0,0.06522545814514161
74,blood-transfusion-service-center,1,QDA,Original Features,,0.48470891529441584,0.06037076002816983,0.010963844781870846,4,0,0.00199432373046875
74,blood-transfusion-service-center,1,QDA,Arithmetic-based Features,,0.46677073667328395,0.12834780301969145,0.011498733640756154,4,0,0.08058433532714844
75,diabetes,1,QDA,Original Features,,0.7132333181325535,0.027108443967094074,0.014335611090602107,8,0,0.009175634384155274
75,diabetes,1,QDA,Arithmetic-based Features,,0.6853092064929032,0.01954046503275602,0.08071597940683684,8,0,1.10564284324646
76,PizzaCutter3,1,QDA,Original Features,,0.2729165458455959,0.046242341846450326,0.020016921260338993,37,0,0.04727373123168945
76,PizzaCutter3,1,QDA,Arithmetic-based Features,,0.47387183606007693,0.019114267778631528,0.5261281639399231,37,0,45.93309531211853
77,wine-quality-white,1,QDA,Original Features,,0.2765049860878371,0.05776362550645813,0.21703370373255026,11,0,0.005584812164306641
77,wine-quality-white,1,QDA,Arithmetic-based Features,,0.18632928363715923,0.011773872198535769,0.058596354467291945,11,0,22.025386381149293
78,fri_c2_500_25,2,QDA,Original Features,,0.5270029103308381,0.03692915858488521,0.34615158077452557,25,0,0.010372066497802734
78,fri_c2_500_25,2,QDA,Arithmetic-based Features,,0.4278353393138484,0.052308699895939774,0.5721646606861517,25,0,10.210192108154297
79,autoUniv-au7-1100,1,QDA,Original Features,,0.11862088407143638,0.047499949240669304,0.0022224668341469384,22,0,0.012367057800292968
79,autoUniv-au7-1100,1,QDA,Arithmetic-based Features,,0.2127808522031743,0.03177651260296882,0.36062512103421007,22,0,3.5622706413269043
80,breast-w,1,QDA,Original Features,,0.949092854669812,0.030989236317426425,0.004661364693697045,9,0,0.007379865646362305
80,breast-w,1,QDA,Arithmetic-based Features,,0.9089726220882242,0.05298544714288137,0.05881089461062772,9,0,3.4022988796234133
81,PieChart1,1,QDA,Original Features,,0.6065757382487614,0.052806136802784065,0.14995316114474322,37,0,0.04567761421203613
81,PieChart1,1,QDA,Arithmetic-based Features,,0.5698896122126291,0.042416542609258555,0.4301103877873709,37,0,35.92526750564575
82,Titanic,1,QDA,Original Features,,0.3812494222940252,0.0009961104860176074,5.419922183835801e-07,12,0,0.002991914749145508
82,Titanic,1,QDA,Arithmetic-based Features,,0.4977733243068858,0.06341168933598618,0.009751039563639763,12,0,0.15478639602661132
83,PieChart2,1,QDA,Original Features,,0.49457165917214335,0.0007683019223970118,0.08541316506957825,36,0,0.11788458824157715
83,PieChart2,1,QDA,Arithmetic-based Features,,0.5029468616488971,0.022858802392898205,0.4970531383511029,36,0,34.25376787185669
84,colleges_usnews,2,QDA,Original Features,,0.6901136254682727,0.030872928971841355,0.04793410897585193,32,0,0.14860267639160157
84,colleges_usnews,2,QDA,Arithmetic-based Features,,0.5244918691870402,0.0523648625064024,0.47550813081295984,32,0,38.71419610977173
85,stock,2,QDA,Original Features,,0.6665918431254374,0.35126453576283445,0.26808272762280494,9,0,0.0031916141510009766
85,stock,2,QDA,Arithmetic-based Features,,0.6646337795556109,0.3465678541540737,0.3016116586883467,9,0,2.793926239013672
86,fri_c0_500_10,2,QDA,Original Features,,0.8451110272526654,0.011647154430569127,0.03310022629897624,10,0,0.009374713897705078
86,fri_c0_500_10,2,QDA,Arithmetic-based Features,,0.6324661217293384,0.03540169089793668,0.1615417157826784,10,0,2.0543048858642576
87,pollen,2,QDA,Original Features,,0.477797387242338,0.01550944117728249,0.04502273858405892,5,0,0.011170148849487305
87,pollen,2,QDA,Arithmetic-based Features,,0.41392458416111744,0.07328217066217171,0.0148938924983682,5,0,0.1282569408416748
88,fri_c1_500_5,2,QDA,Original Features,,0.68505611688874,0.08400640419005562,0.021044187605226417,5,0,0.002393674850463867
88,fri_c1_500_5,2,QDA,Arithmetic-based Features,,0.45172848053946646,0.08968338580976871,0.04773955938527552,5,0,0.08577103614807129
89,vowel,3,QDA,Original Features,,0.08333333333333334,0.0,0.9158979697147637,29,0,0.032114505767822266
89,vowel,3,QDA,Arithmetic-based Features,,0.10638982116640586,0.04526518666010411,0.5860179572090392,29,0,2.8461867809295653
90,CPMP-2015-runtime-classification,1,QDA,Original Features,,0.3131137788779822,0.15239205443348067,0.32682445330973675,22,0,0.005983591079711914
90,CPMP-2015-runtime-classification,1,QDA,Arithmetic-based Features,,0.2776427072723677,0.09778333843514568,0.7223572927276323,22,0,3.7998388767242433
91,strikes,2,QDA,Original Features,,0.4328338175317915,0.049503363509427835,0.23727962020383597,6,0,0.002991771697998047
91,strikes,2,QDA,Arithmetic-based Features,,0.4048567195524648,0.09005345588646722,0.27204704535953594,6,0,0.12267169952392579
92,collins,2,QDA,Original Features,,0.10334309750578663,0.015680125627836373,0.6405066065224903,19,0,0.008377838134765624
92,collins,2,QDA,Arithmetic-based Features,,0.031152068811986316,0.012227194393960666,0.9688479311880137,19,0,3.22656888961792
93,qsar-biodeg,1,QDA,Original Features,,0.6023813956424764,0.054238200183398866,0.021436034827797323,41,0,0.05026507377624512
93,qsar-biodeg,1,QDA,Arithmetic-based Features,,0.5543799965379239,0.08835725865929384,0.4456200034620761,41,0,36.72205982208252
94,churn,1,QDA,Original Features,,0.7325742901952884,0.009996497814619573,0.023691584366342333,20,0,0.04049153327941894
94,churn,1,QDA,Arithmetic-based Features,,0.3580682512956274,0.07268420890091956,0.003736554158420391,20,0,32.756937217712405
95,ilpd-numeric,2,QDA,Original Features,,0.556394275890387,0.07453877961437821,0.005702155570393219,10,0,0.002792501449584961
95,ilpd-numeric,2,QDA,Arithmetic-based Features,,0.41641626040651014,0.0013360156391155427,0.00787636510920986,10,0,1.2384870052337646
96,baseball,1,QDA,Original Features,,0.31702544031311153,0.0,0.0,23,0,0.047672462463378903
96,baseball,1,QDA,Arithmetic-based Features,,0.31702544031311153,0.0,0.14056172935798245,23,0,16.84709234237671
97,water-treatment,2,QDA,Original Features,,0.6791854811119212,0.06170947719965824,0.25520417061776646,36,0,0.07001271247863769
97,water-treatment,2,QDA,Arithmetic-based Features,,0.51257476777568,0.04446956206044077,0.48742523222432,36,0,23.470236015319824
98,hypothyroid,2,QDA,Original Features,,0.2264280065281946,0.00974055908966662,0.0047969982165367575,76,0,0.10352330207824707
98,hypothyroid,2,QDA,Arithmetic-based Features,,0.33059043583936726,0.08998609303809489,0.004007883434247739,76,0,4.093450498580933
99,cjs,3,QDA,Original Features,,0.1395897160064896,0.022725536702736537,0.09120157746980848,43,0,0.33350796699523927
99,cjs,3,QDA,Arithmetic-based Features,,0.1630465775584015,0.01640956239879019,0.2720455534168835,43,0,32.07915287017822
